Order Date,Product,Category,Sales,Quantity,Region,Customer ID,Profit
2023-08-07,Laptop,Technology,3056.81,12,South,CUST0108,959.03
2022-08-08,Mouse,Accessories,4761.96,3,South,CUST0956,1356.95
2022-02-03,Charger,Accessories,2072.32,9,Central,CUST0215,337.34
2023-03-28,Graphics Card,Technology,856.71,14,South,CUST0757,182.47
2023-08-22,Phone,Technology,2694.38,7,North,CUST0130,644.01
2021-07-06,Speaker,Accessories,1464.47,11,North,CUST0938,538.35
2021-03-02,Motherboard,Technology,1113.16,10,West,CUST0576,410.9
2023-07-28,Speaker,Accessories,2972.5,3,East,CUST0300,1068.31
2022-12-11,Motherboard,Technology,4583.62,19,North,CUST0435,1813.0
2023-03-18,Webcam,Accessories,4184.36,2,North,CUST0869,1724.64
2021-01-11,SSD,Storage,952.35,17,Central,CUST0362,163.17
2023-12-22,Printer,Office,3841.1,2,North,CUST0224,1144.33
2021-08-14,SSD,Storage,1187.85,16,West,CUST0577,231.26
2022-07-18,Headphones,Accessories,1488.97,17,Central,CUST0487,381.5
2023-02-11,USB Cable,Accessories,4604.25,10,North,CUST0577,1606.7
2023-06-04,USB Cable,Accessories,4559.7,4,West,CUST0374,1506.97
2021-08-14,Laptop,Technology,884.72,11,Central,CUST0892,166.83
2023-04-05,Monitor,Technology,367.75,17,East,CUST0694,138.69
2021-08-06,Monitor,Technology,1500.93,12,West,CUST0108,579.52
2023-07-26,Monitor,Technology,2929.79,10,North,CUST0351,561.8
2023-01-23,USB Cable,Accessories,4390.61,16,Central,CUST0423,1469.53
2022-05-21,Phone,Technology,638.25,4,East,CUST0392,276.73
2021-09-16,SSD,Storage,2104.04,3,West,CUST0835,374.9
2021-02-23,Monitor,Technology,1395.16,9,East,CUST0623,278.17
2023-12-07,Mouse,Accessories,123.9,6,West,CUST0076,47.04
2022-12-28,Tablet,Technology,3952.81,12,North,CUST0250,992.46
2022-11-20,Headphones,Accessories,4075.76,1,West,CUST0241,1779.77
2023-11-10,Mouse,Accessories,1145.08,14,North,CUST0226,386.25
2022-02-23,Tablet,Technology,798.64,10,West,CUST0817,235.57
2022-11-21,Monitor,Technology,765.58,18,Central,CUST0473,192.39
2023-04-30,Router,Office,2346.54,13,West,CUST0676,520.32
2021-03-03,Printer,Office,1270.15,9,West,CUST0263,438.21
2021-08-04,Mouse,Accessories,2581.21,19,South,CUST0015,845.63
2021-01-03,Speaker,Accessories,1955.02,4,South,CUST0341,503.17
2021-06-09,Headphones,Accessories,1093.91,3,West,CUST0665,465.28
2023-02-20,Motherboard,Technology,3768.4,6,South,CUST0496,1426.49
2023-06-12,Monitor,Technology,794.3,9,North,CUST0441,181.12
2021-11-25,Keyboard,Accessories,4004.57,10,South,CUST0550,1734.02
2022-08-03,Monitor,Technology,2829.16,9,West,CUST0037,1065.64
2023-08-10,Monitor,Technology,4168.58,17,East,CUST0634,1747.19
2022-09-27,USB Cable,Accessories,73.56,10,East,CUST0784,14.04
2023-09-15,RAM,Components,3758.48,6,West,CUST0769,600.98
2023-07-10,Hard Drive,Storage,305.0,16,West,CUST0175,90.85
2023-01-08,Speaker,Accessories,4752.99,17,East,CUST0436,1351.97
2021-06-19,Phone,Technology,3528.56,11,Central,CUST0293,1450.03
2022-06-05,Hard Drive,Storage,1634.85,7,South,CUST0301,329.66
2021-02-09,Headphones,Accessories,1633.26,4,Central,CUST0654,256.54
2023-08-13,Speaker,Accessories,4314.39,10,North,CUST0953,1332.17
2023-09-11,Monitor,Technology,4519.06,14,East,CUST0674,918.59
2023-09-02,Headphones,Accessories,4463.29,17,East,CUST0962,735.79
2021-02-07,RAM,Components,4053.26,14,Central,CUST0927,634.99
2021-11-24,Mouse,Accessories,4104.21,13,North,CUST0339,791.0
2023-07-03,Mouse,Accessories,2885.2,2,Central,CUST0979,758.11
2022-03-30,Phone,Technology,189.74,9,North,CUST0940,78.78
2021-02-06,Webcam,Accessories,479.53,3,West,CUST0023,181.35
2023-08-31,Headphones,Accessories,3265.29,4,West,CUST0350,1009.14
2023-03-07,Hard Drive,Storage,2035.77,12,East,CUST0849,568.19
2023-08-31,Printer,Office,2858.18,15,West,CUST0066,819.55
2022-08-16,SSD,Storage,1193.83,8,Central,CUST0395,495.91
2023-11-30,Motherboard,Technology,3264.62,18,North,CUST0433,1199.39
2021-08-12,Charger,Accessories,1252.01,5,East,CUST0974,252.41
2021-11-14,USB Cable,Accessories,2331.02,2,West,CUST0570,1006.81
2021-12-15,Headphones,Accessories,2419.66,9,East,CUST0029,924.01
2021-04-25,Router,Office,929.46,14,East,CUST0083,148.94
2022-11-29,Router,Office,4387.23,1,North,CUST0476,1319.14
2023-11-30,Phone,Technology,2652.81,4,Central,CUST0435,917.43
2021-02-09,Hard Drive,Storage,4340.58,17,Central,CUST0641,730.51
2021-08-04,USB Cable,Accessories,1349.55,10,South,CUST0133,345.37
2021-12-02,Mouse,Accessories,903.06,2,Central,CUST0115,311.1
2021-04-02,Printer,Office,139.18,6,West,CUST0034,54.95
2021-12-19,USB Cable,Accessories,514.63,19,South,CUST0637,228.05
2022-07-25,Printer,Office,779.98,9,South,CUST0078,145.46
2023-03-27,USB Cable,Accessories,440.34,19,South,CUST0275,149.59
2023-02-20,Keyboard,Accessories,4489.55,19,South,CUST0344,1875.9
2021-12-29,Hard Drive,Storage,4561.62,9,Central,CUST0680,1665.34
2022-07-11,Keyboard,Accessories,4689.95,3,South,CUST0081,1593.27
2021-12-22,Printer,Office,4801.31,6,West,CUST0962,1029.05
2021-07-10,Webcam,Accessories,2484.58,6,West,CUST0607,980.39
2022-02-26,Headphones,Accessories,2673.62,17,East,CUST0721,852.21
2022-12-01,Webcam,Accessories,697.61,13,West,CUST0960,127.96
2021-01-07,Tablet,Technology,728.41,13,East,CUST0072,313.71
2021-05-13,SSD,Storage,3875.14,7,West,CUST0145,1730.32
2022-07-11,Webcam,Accessories,4285.86,9,South,CUST0038,1334.2
2023-04-06,Laptop,Technology,3934.34,18,North,CUST0474,1506.63
2023-01-31,Headphones,Accessories,4181.15,1,South,CUST0171,1358.85
2023-11-21,Phone,Technology,1419.02,13,Central,CUST0040,392.59
2022-06-19,Hard Drive,Storage,2357.03,8,East,CUST0173,642.84
2022-03-02,Motherboard,Technology,2323.04,9,North,CUST0424,1020.5
2022-11-03,SSD,Storage,4976.65,1,West,CUST0199,1297.09
2021-12-29,Hard Drive,Storage,4748.43,9,South,CUST0888,1410.93
2021-03-23,Graphics Card,Technology,3012.51,11,East,CUST0856,676.45
2021-12-22,RAM,Components,732.97,4,East,CUST0222,165.64
2022-08-12,Laptop,Technology,1330.05,16,West,CUST0602,341.65
2021-10-22,Headphones,Accessories,1850.62,14,East,CUST0798,791.02
2023-12-06,Speaker,Accessories,4372.4,18,West,CUST0675,1176.01
2021-01-17,Keyboard,Accessories,894.63,9,West,CUST0450,282.42
2021-12-26,Graphics Card,Technology,1137.75,1,South,CUST0428,356.94
2023-05-16,Speaker,Accessories,1779.45,3,East,CUST0900,578.22
2022-12-01,Webcam,Accessories,4638.21,1,Central,CUST0448,1836.79
2022-03-24,Router,Office,2543.87,3,Central,CUST0645,1069.34
2023-05-06,Charger,Accessories,3251.84,14,South,CUST0432,691.42
2021-12-31,Router,Office,1966.76,14,South,CUST0322,802.7
2022-11-06,USB Cable,Accessories,983.18,13,West,CUST0863,309.03
2023-10-05,Motherboard,Technology,1152.86,1,Central,CUST0795,492.66
2022-04-12,Router,Office,4023.22,15,East,CUST0152,1709.25
2022-02-18,Graphics Card,Technology,4472.74,7,Central,CUST0824,1193.46
2022-08-09,RAM,Components,2490.72,16,South,CUST0045,860.7
2023-09-21,Keyboard,Accessories,1817.12,1,South,CUST0324,747.61
2022-07-26,Tablet,Technology,4048.78,15,West,CUST0412,1074.6
2021-12-01,SSD,Storage,3381.82,15,East,CUST0261,551.74
2021-02-06,Phone,Technology,252.33,19,South,CUST0219,65.09
2023-09-16,USB Cable,Accessories,1786.17,6,East,CUST0620,463.73
2021-10-05,Webcam,Accessories,3426.76,6,Central,CUST0047,1343.37
2023-07-05,Graphics Card,Technology,2889.72,1,West,CUST0645,701.88
2022-04-29,Monitor,Technology,4891.43,16,Central,CUST0773,2045.57
2023-01-01,Printer,Office,4337.27,18,South,CUST0688,1364.47
2021-07-11,SSD,Storage,345.71,13,South,CUST0633,112.65
2023-11-07,Printer,Office,3642.56,12,East,CUST0841,1428.26
2022-06-08,Printer,Office,1714.82,18,South,CUST0303,326.45
2023-07-07,Hard Drive,Storage,3426.31,10,East,CUST0190,532.39
2022-02-05,RAM,Components,3105.26,14,North,CUST0923,518.53
2023-06-05,Graphics Card,Technology,2540.1,11,South,CUST0772,404.38
2022-12-06,USB Cable,Accessories,4272.1,18,Central,CUST0689,1537.82
2021-01-22,Printer,Office,3558.01,12,Central,CUST0984,795.18
2022-04-19,SSD,Storage,4453.3,17,East,CUST0859,1813.5
2021-07-29,Headphones,Accessories,1443.94,3,North,CUST0577,599.04
2021-11-02,Laptop,Technology,1773.23,1,South,CUST0864,455.41
2022-12-05,Laptop,Technology,3128.66,1,West,CUST0336,652.16
2022-11-18,Keyboard,Accessories,4834.0,6,West,CUST0855,1448.48
2021-10-12,Printer,Office,1889.33,19,Central,CUST0220,745.8
2022-12-17,Charger,Accessories,209.85,4,South,CUST0829,74.59
2023-02-02,Mouse,Accessories,2257.15,13,West,CUST0660,356.0
2023-08-06,USB Cable,Accessories,2742.45,12,East,CUST0977,417.25
2022-01-16,Webcam,Accessories,4014.89,8,South,CUST0612,739.31
2022-04-05,SSD,Storage,3656.57,7,Central,CUST0119,917.92
2023-10-28,Mouse,Accessories,4825.08,7,North,CUST0621,1500.91
2021-01-29,Mouse,Accessories,3924.28,7,East,CUST0904,1551.17
2023-06-26,Monitor,Technology,1528.21,14,East,CUST0082,294.7
2023-11-23,Speaker,Accessories,3224.83,18,South,CUST0013,631.24
2023-05-29,Motherboard,Technology,3377.59,19,North,CUST0969,1381.74
2021-03-20,Tablet,Technology,4990.2,19,East,CUST0933,2131.85
2023-08-05,Tablet,Technology,736.75,18,North,CUST0478,232.36
2022-04-04,Charger,Accessories,997.06,6,Central,CUST0299,384.33
2022-07-24,Mouse,Accessories,819.79,16,East,CUST0092,207.24
2023-01-08,Mouse,Accessories,2965.85,3,West,CUST0750,1286.82
2022-05-31,Webcam,Accessories,719.74,2,Central,CUST0696,303.34
2022-02-01,SSD,Storage,3297.24,15,Central,CUST0690,1334.99
2021-02-08,Motherboard,Technology,4028.68,11,East,CUST0722,619.99
2023-06-06,RAM,Components,2192.32,19,West,CUST0276,673.02
2023-03-08,Mouse,Accessories,2825.39,18,North,CUST0304,446.41
2021-06-06,Graphics Card,Technology,4567.97,11,West,CUST0868,1613.56
2023-06-03,Printer,Office,2869.35,3,Central,CUST0787,588.31
2023-09-01,Motherboard,Technology,1082.6,4,East,CUST0837,370.08
2023-11-12,Keyboard,Accessories,1748.81,6,West,CUST0994,313.71
2023-04-29,Mouse,Accessories,2672.74,12,West,CUST0273,1007.58
2023-01-18,Charger,Accessories,816.74,4,Central,CUST0412,300.51
2023-09-16,Speaker,Accessories,3081.97,12,North,CUST0036,466.56
2021-01-21,RAM,Components,4996.27,4,West,CUST0422,1936.63
2021-10-30,Graphics Card,Technology,3280.05,2,West,CUST0478,653.18
2023-05-19,Printer,Office,1893.44,12,South,CUST0502,346.1
2021-03-25,Laptop,Technology,1692.15,13,Central,CUST0338,507.77
2022-07-24,Tablet,Technology,4661.44,16,South,CUST0582,1524.42
2023-07-23,Printer,Office,4364.0,4,Central,CUST0628,789.59
2023-10-06,USB Cable,Accessories,2388.18,8,Central,CUST0410,576.57
2023-03-04,Hard Drive,Storage,1799.4,5,South,CUST0463,490.05
2023-03-03,Headphones,Accessories,3566.8,14,North,CUST0513,1544.73
2022-05-07,Monitor,Technology,1606.79,15,North,CUST0081,362.17
2021-07-27,Charger,Accessories,641.05,11,Central,CUST0479,146.25
2023-12-20,Hard Drive,Storage,1585.25,10,South,CUST0386,551.38
2022-03-06,Phone,Technology,2199.77,10,West,CUST0420,809.84
2023-09-12,Laptop,Technology,1314.29,6,Central,CUST0440,201.41
2022-06-04,Motherboard,Technology,1123.23,16,Central,CUST0035,213.65
2022-08-14,Webcam,Accessories,80.39,4,East,CUST0895,20.68
2023-11-17,Tablet,Technology,3172.67,9,North,CUST0795,1077.45
2021-07-18,Mouse,Accessories,3091.52,10,South,CUST0501,588.12
2022-01-22,USB Cable,Accessories,980.72,5,West,CUST0707,252.13
2021-12-15,Printer,Office,4721.07,10,West,CUST0184,821.75
2023-08-18,Printer,Office,2077.38,16,Central,CUST0558,667.53
2022-11-24,Printer,Office,176.12,11,West,CUST0148,48.95
2022-01-13,SSD,Storage,1137.87,6,West,CUST0264,439.7
2023-06-18,USB Cable,Accessories,3475.73,7,Central,CUST0605,1119.76
2023-07-05,RAM,Components,1048.02,12,North,CUST0840,364.43
2022-06-11,Phone,Technology,316.87,13,East,CUST0489,111.33
2023-01-04,Hard Drive,Storage,3107.65,17,North,CUST0626,1015.84
2021-07-25,Mouse,Accessories,2615.86,9,North,CUST0859,405.01
2022-03-31,Phone,Technology,3818.27,8,East,CUST0282,1525.85
2022-06-05,Webcam,Accessories,3874.53,16,Central,CUST0615,1646.71
2023-10-14,Monitor,Technology,4801.68,3,North,CUST0202,1489.83
2023-08-14,Hard Drive,Storage,332.24,5,South,CUST0574,61.02
2022-12-27,Speaker,Accessories,243.0,13,South,CUST0606,84.18
2023-10-11,Hard Drive,Storage,4936.63,18,East,CUST0417,1279.18
2022-05-16,Charger,Accessories,3242.0,16,South,CUST0317,557.57
2021-04-27,RAM,Components,3591.08,14,Central,CUST0228,1458.92
2022-01-21,Mouse,Accessories,527.59,11,West,CUST0916,191.79
2022-08-07,Laptop,Technology,395.57,18,Central,CUST0068,154.84
2022-01-30,Charger,Accessories,843.26,8,East,CUST0983,327.89
2023-12-24,Headphones,Accessories,2164.62,12,West,CUST0797,556.96
2022-12-22,Webcam,Accessories,595.37,19,South,CUST0814,175.43
2021-03-13,Printer,Office,2259.35,2,North,CUST0480,497.27
2021-10-01,Phone,Technology,2829.6,9,South,CUST0677,1065.26
2021-12-04,Graphics Card,Technology,51.65,9,Central,CUST0101,15.87
2022-08-30,USB Cable,Accessories,615.52,14,Central,CUST0243,212.36
2021-06-15,Keyboard,Accessories,1907.22,15,East,CUST0090,490.13
2021-01-11,Router,Office,313.98,11,North,CUST0949,111.07
2022-12-30,Charger,Accessories,710.97,13,North,CUST0901,249.81
2023-03-12,Graphics Card,Technology,1197.39,5,West,CUST0600,456.26
2021-04-12,Mouse,Accessories,2176.53,6,West,CUST0127,427.97
2023-02-18,Tablet,Technology,3588.44,5,Central,CUST0619,1209.66
2021-08-02,SSD,Storage,706.81,1,East,CUST0834,292.51
2022-02-05,Headphones,Accessories,3702.89,18,Central,CUST0399,660.03
2022-08-11,Mouse,Accessories,4282.55,8,North,CUST0302,1876.72
2023-06-08,Monitor,Technology,3274.82,17,North,CUST0494,695.36
2023-12-06,Keyboard,Accessories,266.44,11,Central,CUST0756,114.83
2022-08-15,Tablet,Technology,2231.24,11,North,CUST0697,915.71
2021-04-02,Printer,Office,3317.33,3,West,CUST0776,1264.09
2022-11-04,Mouse,Accessories,4893.64,8,North,CUST0421,1041.51
2022-12-15,USB Cable,Accessories,4761.45,8,West,CUST0613,1023.39
2023-07-25,Monitor,Technology,2008.73,3,South,CUST0953,457.57
2021-08-30,Phone,Technology,3098.86,10,East,CUST0765,1218.28
2021-01-02,Monitor,Technology,4459.53,19,East,CUST0142,920.03
2021-08-13,Webcam,Accessories,4163.68,14,North,CUST0901,1350.08
2023-03-12,USB Cable,Accessories,2423.14,18,East,CUST0253,928.69
2022-08-12,Router,Office,1343.14,3,South,CUST0073,387.08
2021-04-26,Motherboard,Technology,728.64,14,North,CUST0214,293.08
2023-07-07,Printer,Office,2465.5,11,West,CUST0379,785.58
2021-07-13,Laptop,Technology,3628.09,10,South,CUST0299,1191.96
2023-05-21,USB Cable,Accessories,4850.36,14,South,CUST0945,1712.35
2021-03-31,Motherboard,Technology,4315.98,1,East,CUST0379,1742.77
2021-05-02,SSD,Storage,1060.99,16,West,CUST0492,160.62
2021-05-23,Phone,Technology,3612.9,6,Central,CUST0684,967.41
2023-09-21,Speaker,Accessories,1481.05,18,South,CUST0952,650.03
2021-04-16,Hard Drive,Storage,3433.19,16,East,CUST0304,616.61
2023-06-06,SSD,Storage,3345.74,19,South,CUST0926,736.18
2022-03-04,Hard Drive,Storage,1398.53,16,West,CUST0929,449.32
2021-11-13,RAM,Components,1210.22,5,West,CUST0498,493.0
2022-09-27,SSD,Storage,564.49,12,North,CUST0742,101.13
2021-01-09,Printer,Office,300.17,6,Central,CUST0933,45.39
2023-02-13,Keyboard,Accessories,4299.33,2,Central,CUST0946,1531.02
2021-08-11,Keyboard,Accessories,296.75,16,East,CUST0237,97.69
2022-07-07,Speaker,Accessories,489.27,11,Central,CUST0230,113.18
2022-12-17,Monitor,Technology,1232.32,12,West,CUST0007,538.87
2021-04-21,Motherboard,Technology,4443.91,11,Central,CUST0707,1412.03
2021-09-08,Tablet,Technology,1698.05,19,East,CUST0256,592.66
2022-01-18,Monitor,Technology,999.41,8,South,CUST0171,263.48
2021-01-07,Hard Drive,Storage,3592.0,18,Central,CUST0552,1531.9
2022-04-04,Headphones,Accessories,1629.4,5,Central,CUST0288,379.36
2021-07-27,Webcam,Accessories,1700.16,12,West,CUST0740,636.94
2023-06-19,RAM,Components,3707.93,10,West,CUST0234,685.97
2021-01-22,SSD,Storage,1295.68,15,South,CUST0873,403.39
2022-02-14,Headphones,Accessories,4488.96,5,North,CUST0695,1451.45
2023-06-14,Graphics Card,Technology,2829.04,17,Central,CUST0493,584.21
2022-05-30,Charger,Accessories,2712.27,4,West,CUST0211,670.29
2023-03-20,Motherboard,Technology,1360.52,12,North,CUST0991,277.01
2023-05-24,Hard Drive,Storage,4183.72,18,Central,CUST0862,1688.16
2021-01-14,SSD,Storage,2885.11,8,Central,CUST0367,1001.59
2023-08-29,SSD,Storage,819.81,17,North,CUST0229,232.77
2023-09-05,Keyboard,Accessories,1071.18,8,West,CUST0345,339.34
2023-10-11,RAM,Components,2367.87,13,South,CUST0767,599.57
2023-11-02,Keyboard,Accessories,3909.23,3,Central,CUST0077,1089.2
2021-03-28,Phone,Technology,4699.51,3,East,CUST0460,1578.15
2023-06-28,Printer,Office,3334.32,7,East,CUST0265,711.69
2021-05-02,Printer,Office,2555.41,18,East,CUST0504,486.11
2023-01-20,Monitor,Technology,1291.12,7,South,CUST0744,559.49
2022-11-16,SSD,Storage,3380.7,2,Central,CUST0649,747.33
2021-11-05,Speaker,Accessories,4912.09,7,West,CUST0576,1466.59
2022-11-26,Laptop,Technology,2407.3,2,West,CUST0245,911.06
2021-10-15,Motherboard,Technology,852.6,7,South,CUST0429,270.13
2021-11-03,Laptop,Technology,561.54,14,Central,CUST0091,191.18
2023-07-03,Webcam,Accessories,1382.82,15,North,CUST0445,275.22
2022-10-24,RAM,Components,2868.74,16,North,CUST0233,770.2
2022-07-03,Motherboard,Technology,4736.69,8,Central,CUST0863,1691.33
2021-11-08,Printer,Office,1530.87,16,Central,CUST0454,325.98
2023-05-23,Charger,Accessories,1561.69,7,West,CUST0349,460.8
2023-12-19,Motherboard,Technology,2431.84,11,South,CUST0094,794.66
2023-07-13,Keyboard,Accessories,4596.78,4,South,CUST0422,1778.03
2023-01-25,Phone,Technology,2124.32,18,West,CUST0715,456.52
2021-02-04,Headphones,Accessories,1154.99,13,East,CUST0490,512.15
2022-03-21,Router,Office,857.5,17,North,CUST0686,377.5
2021-04-03,SSD,Storage,2312.23,12,Central,CUST0124,355.36
2021-12-19,Headphones,Accessories,4013.35,18,North,CUST0582,1045.05
2023-06-22,Keyboard,Accessories,1492.19,10,North,CUST0615,254.2
2023-05-12,SSD,Storage,2586.99,7,South,CUST0233,634.26
2021-06-08,SSD,Storage,3034.89,12,West,CUST0064,1007.94
2023-08-15,Router,Office,2279.83,12,East,CUST0607,758.32
2021-01-24,Hard Drive,Storage,998.87,13,East,CUST0163,178.8
2022-02-08,Router,Office,4612.64,1,West,CUST0780,1628.89
2023-03-16,Graphics Card,Technology,2848.97,7,North,CUST0304,1150.7
2022-05-31,Hard Drive,Storage,3659.22,16,West,CUST0319,1241.75
2023-01-02,Phone,Technology,3198.41,16,West,CUST0685,777.18
2022-06-16,RAM,Components,4990.34,16,Central,CUST0006,752.29
2023-08-14,USB Cable,Accessories,2308.74,16,Central,CUST0301,795.41
2021-06-01,Printer,Office,2153.61,14,North,CUST0858,760.93
2023-08-05,Headphones,Accessories,1832.69,11,South,CUST0101,664.58
2022-08-31,RAM,Components,1840.06,19,East,CUST0416,297.68
2022-02-24,Router,Office,1415.06,11,Central,CUST0964,431.5
2023-05-16,Printer,Office,4904.12,2,North,CUST0360,1343.87
2022-08-01,Headphones,Accessories,4360.37,7,West,CUST0131,1657.83
2021-12-01,RAM,Components,1617.53,9,Central,CUST0895,593.32
2023-07-21,Printer,Office,1560.88,9,West,CUST0386,679.29
2021-10-22,Graphics Card,Technology,562.49,14,West,CUST0020,235.83
2023-01-25,Headphones,Accessories,4391.3,10,Central,CUST0723,1393.81
2021-07-05,Speaker,Accessories,1890.24,16,North,CUST0295,839.54
2022-09-29,Webcam,Accessories,2884.45,18,East,CUST0396,562.65
2022-06-14,Headphones,Accessories,4506.87,1,North,CUST0445,685.71
2021-01-21,Charger,Accessories,2070.1,2,South,CUST0292,377.48
2023-06-30,Headphones,Accessories,4044.0,4,South,CUST0490,1037.42
2023-05-17,Webcam,Accessories,2179.91,2,East,CUST0348,820.91
2023-03-05,Headphones,Accessories,3519.66,4,South,CUST0265,932.43
2021-04-10,Mouse,Accessories,2184.36,6,West,CUST0765,839.19
2023-01-22,Printer,Office,1994.16,4,South,CUST0044,743.49
2022-04-23,USB Cable,Accessories,4954.01,18,Central,CUST0075,1923.67
2023-07-29,Headphones,Accessories,3081.13,5,West,CUST0053,635.27
2022-06-10,Webcam,Accessories,1868.59,11,North,CUST0286,569.57
2021-11-30,Graphics Card,Technology,1326.21,13,East,CUST0883,482.49
2021-01-02,Graphics Card,Technology,246.84,3,Central,CUST0066,58.07
2022-01-10,RAM,Components,3547.5,19,Central,CUST0038,1423.99
2021-10-20,Phone,Technology,1892.18,11,East,CUST0766,726.21
2023-04-17,Webcam,Accessories,4115.21,11,South,CUST0806,765.28
2023-10-02,Graphics Card,Technology,1851.15,2,East,CUST0417,398.68
2022-07-07,USB Cable,Accessories,1897.98,15,East,CUST0711,419.86
2021-11-14,Motherboard,Technology,3906.95,8,South,CUST0748,1615.69
2022-01-16,Router,Office,2472.86,2,North,CUST0469,509.45
2021-01-14,Phone,Technology,4430.23,8,East,CUST0055,1491.34
2022-05-19,Phone,Technology,2971.17,15,South,CUST0844,503.53
2021-08-19,Hard Drive,Storage,1241.19,16,Central,CUST0116,391.91
2021-05-10,RAM,Components,2862.95,13,East,CUST0597,550.76
2023-04-18,Headphones,Accessories,69.81,17,East,CUST0279,22.52
2023-06-10,Charger,Accessories,1596.37,14,North,CUST0454,415.6
2021-01-28,Hard Drive,Storage,1079.36,14,North,CUST0142,358.03
2021-03-07,Monitor,Technology,3288.23,1,Central,CUST0608,882.34
2021-09-18,Monitor,Technology,723.39,1,North,CUST0049,293.91
2022-04-05,Motherboard,Technology,1485.98,3,Central,CUST0369,560.35
